id_trx;no_invoice;total_berat;ongkos_kirim;total_harga;total_harga_beli;kode_user;alamat_penerima;tgl_kirim;id_ekspedisi;jenis_pengiriman;tgl_trx
8004;INV-100008004;995;27000;5643000;5425000;209269;Jalan A No. 52, Kel Rejoagung, Kec Ploso, Kab Kabupaten Jombang Jawa Timur, 61453;23/03/2021 11.40;4;REG;22/03/2021 10.14
8006;INV-100008006;2075;81000;3212550;2920500;57252;Jalan F No. 44, Kel Mambulu Barat, Kec Tambelangan, Kab Kabupaten Sampang Jawa Timur, 69253;23/03/2021 10.02;6;REG;22/03/2021 22.31
8008;INV-100008008;487;15000;2307250;2135000;226580;Jalan K No. 103, Kel Karang Tengah, Kec Karang Tengah, Kab Kota Tangerang Banten, 15157;23/03/2021 10.00;3;REG;22/03/2021 13.41
8010;INV-100008010;1162;54000;1689050;1613000;107276;Jalan V No. 22, Kel Sidepan, Kec Winongan, Kab Kabupaten Pasuruan Jawa Timur, 67182;23/03/2021 14.45;2;REG;22/03/2021 19.20
8012;INV-100008012;1400;42000;3011250;2825000;205341;Jalan F No. 66, Kel Munggung, Kec Karangdowo, Kab Kabupaten Klaten Jawa Tengah, 57464;23/03/2021 16.51;4;REG;22/03/2021 13.47
8014;INV-100008014;4140;105000;668250;607500;138811;Jalan P No. 85, Kel Bojong Jaya, Kec Pusakajaya, Kab Kabupaten Subang Jawa Barat, 41255;24/03/2021 16.49;6;REG;23/03/2021 22.35
8016;INV-100008016;943;21000;2480500;2330000;250155;Jalan S No. 129, Kel Cikarae Thoyyibah, Kec Cikidang, Kab Kabupaten Sukabumi Jawa Barat, 43367;24/03/2021 16.39;5;REG;23/03/2021 09.06
8018;INV-100008018;3663;84000;1496550;1510500;188824;Jalan U No. 141, Kel Jagapura, Kec Kersana, Kab Kabupaten Brebes Jawa Tengah, 52264;24/03/2021 11.55;5;REG;23/03/2021 21.44
8020;INV-100008020;210;21000;478500;435000;233591;Jalan L No. 92, Kel Gondangwayang, Kec Kedu, Kab Kabupaten Temanggung Jawa Tengah, 56252;24/03/2021 12.22;1;REG;23/03/2021 18.02
8022;INV-100008022;2900;63000;1210000;1100000;20981;Jalan W No. 141, Kel Peniron, Kec Pejagoan, Kab Kabupaten Kebumen Jawa Tengah, 54361;24/03/2021 11.09;6;REG;23/03/2021 07.15
8024;INV-100008024;4972;105000;5757400;5309000;69715;Jalan B No. 61, Kel Tegalkarang, Kec Palimanan, Kab Kabupaten Cirebon Jawa Barat, 45161;25/03/2021 11.38;5;REG;24/03/2021 21.51
8026;INV-100008026;3212;84000;4939000;4920000;32326;Jalan Q No. 96, Kel Tegalontar, Kec Sragi, Kab Kabupaten Pekalongan Jawa Tengah, 51155;25/03/2021 10.01;5;REG;24/03/2021 16.30
8028;INV-100008028;883;21000;1078000;1020000;159558;Jalan B No. 121, Kel Sumurgintung, Kec Pagaden Barat, Kab Kabupaten Subang Jawa Barat, 41252;25/03/2021 13.34;3;REG;24/03/2021 07.55
8030;INV-100008030;4580;105000;1496000;1400000;150829;Jalan Q No. 51, Kel Sukatenang, Kec Sukawangi, Kab Kabupaten Bekasi Jawa Barat, 17620;25/03/2021 13.51;2;REG;24/03/2021 12.15
8032;INV-100008032;9090;210000;4730000;4300000;186369;Jalan E No. 98, Kel Karanganyar, Kec Dukuhturi, Kab Kabupaten Tegal Jawa Tengah, 52192;26/03/2021 13.26;3;REG;25/03/2021 19.07
8034;INV-100008034;1529;54000;4739900;4309000;158247;Jalan K No. 150, Kel Sumber Salak, Kec Curahdami, Kab Kabupaten Bondowoso Jawa Timur, 68251;26/03/2021 10.08;2;REG;25/03/2021 22.22
8036;INV-100008036;2332;63000;8057500;7650000;173815;Jalan X No. 122, Kel Mintorahayu, Kec Winong, Kab Kabupaten Pati Jawa Tengah, 59181;26/03/2021 10.36;2;REG;25/03/2021 04.00
8038;INV-100008038;4585;105000;726000;660000;137733;Jalan V No. 81, Kel Saren, Kec Kalijambe, Kab Kabupaten Sragen Jawa Tengah, 57275;26/03/2021 16.25;3;REG;25/03/2021 07.32
8040;INV-100008040;4523;105000;836550;760500;198274;Jalan Y No. 50, Kel Totogan, Kec Karangsambung, Kab Kabupaten Kebumen Jawa Tengah, 54353;27/03/2021 09.49;6;REG;26/03/2021 20.02
8042;INV-100008042;1055;42000;5598450;5402000;123196;Jalan W No. 74, Kel Bango, Kec Demak, Kab Kabupaten Demak Jawa Tengah, 59517;27/03/2021 14.54;4;REG;26/03/2021 16.03
8044;INV-100008044;3150;60000;4675000;4300000;8431;Jalan M No. 123, Kel Suka Tani, Kec Rajeg, Kab Kabupaten Tangerang Banten, 15540;27/03/2021 16.23;2;REG;26/03/2021 02.50
8046;INV-100008046;904;15000;1807300;1788000;116706;Jalan V No. 150, Kel Gandayasa, Kec Cikeusal, Kab Kabupaten Serang Banten, 42175;27/03/2021 16.26;2;REG;26/03/2021 16.56
8048;INV-100008048;97;21000;288750;285000;81207;Jalan T No. 117, Kel Kudangwangi, Kec Ujungjaya, Kab Kabupaten Sumedang Jawa Barat, 45383;27/03/2021 14.21;2;REG;26/03/2021 15.12
8050;INV-100008050;1598;42000;3498000;3270000;53455;Jalan O No. 22, Kel Lumpang, Kec Karanganyar, Kab Kabupaten Purbalingga Jawa Tengah, 53354;28/03/2021 09.19;3;REG;27/03/2021 18.38
8052;INV-100008052;623;15000;2877325;2617500;120315;Jalan M No. 83, Kel Suka Mulya, Kec Cikupa, Kab Kabupaten Tangerang Banten, 15710;28/03/2021 12.01;5;REG;27/03/2021 17.44
8054;INV-100008054;3008;84000;1188000;1100000;125413;Jalan L No. 96, Kel Penawangan, Kec Madukara, Kab Kabupaten Banjarnegara Jawa Tengah, 53482;28/03/2021 11.10;3;REG;27/03/2021 14.29
8056;INV-100008056;107;21000;426250;395000;229712;Jalan R No. 42, Kel Umbulmartani, Kec Ngemplak, Kab Kabupaten Sleman DI Yogyakarta, 55584;28/03/2021 14.28;5;REG;27/03/2021 15.00
8058;INV-100008058;1922;42000;6611000;6560000;53070;Jalan F No. 136, Kel Kayen, Kec Juwangi, Kab Kabupaten Boyolali Jawa Tengah, 57391;28/03/2021 11.08;3;REG;27/03/2021 17.33
8060;INV-100008060;627;21000;946000;860000;218662;Jalan Q No. 134, Kel Pucang Luwuk, Kec Bojong, Kab Kabupaten Tegal Jawa Tengah, 52465;28/03/2021 16.18;5;REG;27/03/2021 12.21
8062;INV-100008062;1515;42000;7174750;6925000;47880;Jalan Q No. 52, Kel Ngaliyan, Kec Ngaliyan, Kab Kota Semarang Jawa Tengah, 50181;28/03/2021 11.42;1;REG;27/03/2021 17.10
8064;INV-100008064;5453;162000;2043250;1955000;9665;Jalan R No. 35, Kel Urek Urek, Kec Gondanglegi, Kab Kabupaten Malang Jawa Timur, 65174;30/03/2021 10.48;1;REG;29/03/2021 03.48
8066;INV-100008066;1122;42000;1914000;1815000;237223;Jalan W No. 105, Kel Sirnajaya, Kec Sukaraja, Kab Kabupaten Tasikmalaya Jawa Barat, 46183;30/03/2021 14.40;6;REG;29/03/2021 03.21
8068;INV-100008068;9500;210000;3327500;3150000;8079;Jalan W No. 115, Kel Ciderum, Kec Caringin, Kab Kabupaten Bogor Jawa Barat, 16730;30/03/2021 13.30;5;REG;29/03/2021 16.59
8070;INV-100008070;1035;42000;1512500;1375000;8469;Jalan B No. 56, Kel Gewok, Kec Garawangi, Kab Kabupaten Kuningan Jawa Barat, 45571;30/03/2021 10.47;3;REG;29/03/2021 06.12
8072;INV-100008072;1207;42000;1747900;1589000;148878;Jalan K No. 70, Kel Sukanagara, Kec Tanjungjaya, Kab Kabupaten Tasikmalaya Jawa Barat, 46184;30/03/2021 13.11;4;REG;29/03/2021 13.54
8074;INV-100008074;3078;84000;1776500;1690000;103442;Jalan O No. 146, Kel Tempelrejo, Kec Mondokan, Kab Kabupaten Sragen Jawa Tengah, 57271;30/03/2021 09.31;3;REG;29/03/2021 06.33
8076;INV-100008076;4172;105000;4139850;3813500;111020;Jalan A No. 43, Kel Lebak, Kec Pracimantoro, Kab Kabupaten Wonogiri Jawa Tengah, 57664;31/03/2021 11.15;2;REG;30/03/2021 03.11
8078;INV-100008078;603;21000;3006300;3035500;233410;Jalan C No. 75, Kel Ngalian, Kec Tirto, Kab Kabupaten Pekalongan Jawa Tengah, 51151;31/03/2021 09.50;5;REG;30/03/2021 01.55
8080;INV-100008080;5369;126000;3427325;3117500;44183;Jalan U No. 51, Kel Demakijo, Kec Karangnongko, Kab Kabupaten Klaten Jawa Tengah, 57483;31/03/2021 09.30;1;REG;30/03/2021 17.39
8082;INV-100008082;1330;42000;6127000;5570000;31762;Jalan N No. 108, Kel Semondo, Kec Gombong, Kab Kabupaten Kebumen Jawa Tengah, 54413;31/03/2021 09.49;6;REG;30/03/2021 21.21
8084;INV-100008084;2402;63000;5456000;5000000;98984;Jalan H No. 150, Kel Kejawan, Kec Tegowanu, Kab Kabupaten Grobogan Jawa Tengah, 58165;31/03/2021 13.38;1;REG;30/03/2021 01.43
8086;INV-100008086;1252;12000;4136000;3760000;249789;Jalan U No. 30, Kel Kalibata, Kec Pancoran, Kab Kota Jakarta Selatan DKI Jakarta, 12740;01/04/2021 15.12;6;REG;31/03/2021 15.26
8088;INV-100008088;542;27000;2071850;1883500;225046;Jalan K No. 48, Kel Paringan, Kec Jetis, Kab Kabupaten Mojokerto Jawa Timur, 61352;01/04/2021 12.08;5;REG;31/03/2021 08.11
8090;INV-100008090;150;27000;550000;500000;214608;Jalan S No. 110, Kel Karangrejo, Kec Bancar, Kab Kabupaten Tuban Jawa Timur, 62354;01/04/2021 12.31;2;REG;31/03/2021 02.50
8092;INV-100008092;782;21000;3720750;3410000;174260;Jalan K No. 31, Kel Bungurberes, Kec Cilebak, Kab Kabupaten Kuningan Jawa Barat, 45585;01/04/2021 12.02;1;REG;31/03/2021 16.18
8094;INV-100008094;3335;84000;4873000;4630000;39762;Jalan O No. 66, Kel Baleagung, Kec Grabag, Kab Kabupaten Magelang Jawa Tengah, 56196;01/04/2021 14.03;2;REG;31/03/2021 01.16
8096;INV-100008096;5830;126000;8519500;8570000;129153;Jalan V No. 85, Kel Sukatani (Mekarwangi), Kec Haurwangi, Kab Kabupaten Cianjur Jawa Barat, 43283;01/04/2021 13.58;3;REG;31/03/2021 11.14
8098;INV-100008098;1370;42000;5153500;5050000;216926;Jalan Y No. 109, Kel Margasari, Kec Buahbatu (Margacinta), Kab Kota Bandung Jawa Barat, 40286;01/04/2021 15.23;2;REG;31/03/2021 10.40
8100;INV-100008100;140;21000;902000;820000;201439;Jalan N No. 36, Kel Sijambe, Kec Wonokerto, Kab Kabupaten Pekalongan Jawa Tengah, 51153;02/04/2021 12.51;4;REG;01/04/2021 06.07
8102;INV-100008102;265;27000;1116225;1116500;122481;Jalan F No. 84, Kel Randegan, Kec Tanggulangin, Kab Kabupaten Sidoarjo Jawa Timur, 61272;02/04/2021 12.14;5;REG;01/04/2021 22.42
8104;INV-100008104;335;27000;1606000;1460000;218828;Jalan P No. 125, Kel Karang Duren, Kec Balung, Kab Kabupaten Jember Jawa Timur, 68161;02/04/2021 13.50;1;REG;01/04/2021 02.56
8106;INV-100008106;1203;54000;2887500;2625000;120108;Jalan P No. 89, Kel Suren, Kec Mlarak, Kab Kabupaten Ponorogo Jawa Timur, 63472;02/04/2021 16.18;3;REG;01/04/2021 00.58
8108;INV-100008108;1200;54000;5472500;5350000;252976;Jalan B No. 82, Kel Cangkring, Kec Prajekan, Kab Kabupaten Bondowoso Jawa Timur, 68285;02/04/2021 11.13;1;REG;01/04/2021 03.07
8110;INV-100008110;6352;189000;5544000;5165000;33906;Jalan U No. 38, Kel Pasinan Lemahputih, Kec Wringin Anom, Kab Kabupaten Gresik Jawa Timur, 61176;02/04/2021 10.12;5;REG;01/04/2021 19.18
8112;INV-100008112;777;21000;2065800;1898000;17694;Jalan T No. 106, Kel Sukanagara, Kec Purbaratu, Kab Kota Tasikmalaya Jawa Barat, 46196;03/04/2021 12.43;3;REG;02/04/2021 01.03
8114;INV-100008114;6554;147000;7304000;6640000;264362;Jalan W No. 33, Kel Kedongdong Kidul, Kec Dukupuntang, Kab Kabupaten Cirebon Jawa Barat, 45652;03/04/2021 10.30;1;REG;02/04/2021 06.03
8116;INV-100008116;3182;108000;2002000;1860000;223773;Jalan G No. 63, Kel Sumber Baru, Kec Singojuruh, Kab Kabupaten Banyuwangi Jawa Timur, 68464;03/04/2021 14.43;1;REG;02/04/2021 21.13
8118;INV-100008118;3230;84000;1067000;970000;140351;Jalan Z No. 126, Kel Mekarjaya, Kec Cimahi, Kab Kabupaten Kuningan Jawa Barat, 45582;03/04/2021 15.35;4;REG;02/04/2021 09.32
8120;INV-100008120;645;21000;352275;322500;248709;Jalan B No. 56, Kel Gewok, Kec Garawangi, Kab Kabupaten Kuningan Jawa Barat, 45571;03/04/2021 13.52;1;REG;02/04/2021 06.59
8122;INV-100008122;4570;75000;698500;635000;114739;Jalan M No. 119, Kel Cisitu, Kec Ciomas, Kab Kabupaten Serang Banten, 42164;03/04/2021 13.00;1;REG;02/04/2021 13.57
8124;INV-100008124;2262;81000;7925500;7670000;39950;Jalan F No. 125, Kel Sumbersari, Kec Rowokangkung, Kab Kabupaten Lumajang Jawa Timur, 67359;04/04/2021 13.00;4;REG;03/04/2021 03.54
8126;INV-100008126;1352;30000;2156000;1960000;29915;Jalan U No. 49, Kel Banjar Irigasi, Kec Lebakgedong, Kab Kabupaten Lebak Banten, 42372;04/04/2021 13.25;1;REG;03/04/2021 16.17
8128;INV-100008128;3952;108000;1138500;1150000;106430;Jalan U No. 145, Kel Tanjungpuro, Kec Ngadirojo, Kab Kabupaten Pacitan Jawa Timur, 63572;04/04/2021 09.06;2;REG;03/04/2021 20.02
8130;INV-100008130;4012;105000;3303300;3078000;260625;Jalan I No. 103, Kel Tegalrejo, Kec Sawit, Kab Kabupaten Boyolali Jawa Tengah, 57374;04/04/2021 11.57;1;REG;03/04/2021 16.44
8132;INV-100008132;4807;105000;5810750;5720000;61545;Jalan X No. 91, Kel Rowosari, Kec Rowosari, Kab Kabupaten Kendal Jawa Tengah, 51354;04/04/2021 14.36;1;REG;03/04/2021 19.29
8134;INV-100008134;1217;42000;2975500;2705000;52362;Jalan A No. 83, Kel Banyudono, Kec Dukun, Kab Kabupaten Magelang Jawa Tengah, 56482;04/04/2021 13.31;4;REG;03/04/2021 14.03
8136;INV-100008136;850;21000;3575000;3250000;30586;Jalan H No. 116, Kel Cinangsi, Kec Cisitu, Kab Kabupaten Sumedang Jawa Barat, 45363;06/04/2021 16.47;6;REG;05/04/2021 14.19
8138;INV-100008138;2200;81000;4125000;3750000;155491;Jalan J No. 73, Kel Balongrejo, Kec Sugihwaras, Kab Kabupaten Bojonegoro Jawa Timur, 62183;06/04/2021 12.43;4;REG;05/04/2021 04.28
8140;INV-100008140;670;21000;2772000;2800000;3860;Jalan L No. 126, Kel Begawat, Kec Bumijawa, Kab Kabupaten Tegal Jawa Tengah, 52466;06/04/2021 14.12;2;REG;05/04/2021 21.11
8142;INV-100008142;3099;108000;2890250;2677500;198090;Jalan A No. 113, Kel Gadungan, Kec Wates, Kab Kabupaten Kediri Jawa Timur, 64174;06/04/2021 14.15;2;REG;05/04/2021 15.02
8144;INV-100008144;2990;63000;1203950;1105000;21839;Jalan U No. 31, Kel Munggangsari, Kec Ngadirejo, Kab Kabupaten Temanggung Jawa Tengah, 56255;06/04/2021 14.00;1;REG;05/04/2021 09.06
8146;INV-100008146;1960;42000;8464500;8345000;191177;Jalan X No. 22, Kel Geyer, Kec Geyer, Kab Kabupaten Grobogan Jawa Tengah, 58172;07/04/2021 16.32;4;REG;06/04/2021 09.59
8148;INV-100008148;5780;162000;7590000;6900000;13509;Jalan V No. 72, Kel Gendaran, Kec Donorojo, Kab Kabupaten Pacitan Jawa Timur, 63554;07/04/2021 14.14;3;REG;06/04/2021 15.12
8150;INV-100008150;647;27000;1705000;1550000;41929;Jalan B No. 137, Kel Gunggung, Kec Batuan, Kab Kabupaten Sumenep Jawa Timur, 69451;07/04/2021 10.42;1;REG;06/04/2021 04.01
8152;INV-100008152;724;27000;1889250;1717500;210512;Jalan U No. 124, Kel Warujayeng, Kec Tanjunganom, Kab Kabupaten Nganjuk Jawa Timur, 64482;07/04/2021 14.17;6;REG;06/04/2021 00.07
8154;INV-100008154;777;21000;2964500;2695000;59028;Jalan J No. 24, Kel Penumping, Kec Laweyan, Kab Kota Surakarta Jawa Tengah, 57141;07/04/2021 10.52;5;REG;06/04/2021 16.52
8156;INV-100008156;9250;210000;3905000;3800000;90997;Jalan J No. 90, Kel Jatijajar, Kec Tapos, Kab Kota Depok Jawa Barat, 16451;07/04/2021 12.34;4;REG;06/04/2021 11.05
8158;INV-100008158;4469;105000;3542000;3220000;171529;Jalan E No. 134, Kel Yosorejo, Kec Petungkriono/Petungkriyono, Kab Kabupaten Pekalongan Jawa Tengah, 51193;07/04/2021 15.45;6;REG;06/04/2021 10.42
8160;INV-100008160;1610;30000;4823500;4385000;259197;Jalan Q No. 54, Kel Muara, Kec Teluknaga, Kab Kabupaten Tangerang Banten, 15510;08/04/2021 14.26;3;REG;07/04/2021 02.55
8162;INV-100008162;2460;81000;3363250;3095000;205153;Jalan R No. 34, Kel Jeladri, Kec Winongan, Kab Kabupaten Pasuruan Jawa Timur, 67182;08/04/2021 12.23;2;REG;07/04/2021 14.29
8164;INV-100008164;3580;84000;660000;600000;120877;Jalan X No. 45, Kel Sukakarya, Kec Megamendung, Kab Kabupaten Bogor Jawa Barat, 16770;08/04/2021 11.38;5;REG;07/04/2021 22.58
8166;INV-100008166;1633;42000;2338050;2270500;103205;Jalan E No. 52, Kel Pangkalan, Kec Karangrayung, Kab Kabupaten Grobogan Jawa Tengah, 58163;08/04/2021 09.02;2;REG;07/04/2021 10.44
8168;INV-100008168;640;27000;3877500;3850000;72533;Jalan K No. 33, Kel Kodak, Kec Torjun, Kab Kabupaten Sampang Jawa Timur, 69271;09/04/2021 12.19;4;REG;08/04/2021 22.20
8170;INV-100008170;3521;108000;2076250;1887500;10650;Jalan B No. 44, Kel Ketawang Karay, Kec Ganding, Kab Kabupaten Sumenep Jawa Timur, 69462;09/04/2021 09.00;2;REG;08/04/2021 19.50
8172;INV-100008172;1593;54000;2318250;2275000;214531;Jalan M No. 116, Kel Pandansari, Kec Senduro, Kab Kabupaten Lumajang Jawa Timur, 67361;09/04/2021 13.32;2;REG;08/04/2021 09.50
8174;INV-100008174;1122;42000;2748900;2539000;221558;Jalan F No. 50, Kel Gambirmanis, Kec Pracimantoro, Kab Kabupaten Wonogiri Jawa Tengah, 57664;09/04/2021 12.06;3;REG;08/04/2021 14.06
8176;INV-100008176;545;21000;4141500;4090000;10165;Jalan B No. 124, Kel Sepakung, Kec Banyubiru, Kab Kabupaten Semarang Jawa Tengah, 50664;09/04/2021 15.23;5;REG;08/04/2021 17.58
8178;INV-100008178;640;27000;2970000;3000000;226207;Jalan E No. 27, Kel Semen, Kec Paron, Kab Kabupaten Ngawi Jawa Timur, 63253;09/04/2021 14.55;3;REG;08/04/2021 04.19
8180;INV-100008180;6503;147000;5772800;5285500;91223;Jalan D No. 86, Kel Lenggah Jaya, Kec Cabangbungin, Kab Kabupaten Bekasi Jawa Barat, 17720;10/04/2021 13.23;5;REG;09/04/2021 22.33
8182;INV-100008182;835;21000;4422000;4020000;148007;Jalan P No. 98, Kel Ciketing Udik, Kec Bantar Gebang, Kab Kota Bekasi Jawa Barat, 17153;10/04/2021 10.03;3;REG;09/04/2021 20.43
8184;INV-100008184;4522;105000;1259775;1272500;106635;Jalan W No. 113, Kel Donorejo, Kec Karang Tengah, Kab Kabupaten Demak Jawa Tengah, 59561;10/04/2021 16.46;5;REG;09/04/2021 14.44
8186;INV-100008186;1803;42000;5296500;4815000;121784;Jalan V No. 33, Kel Nglarangan, Kec Tretep, Kab Kabupaten Temanggung Jawa Tengah, 56259;10/04/2021 09.57;4;REG;09/04/2021 09.30
8188;INV-100008188;6960;147000;1991000;1935000;94965;Jalan A No. 130, Kel Demangan, Kec Sambi, Kab Kabupaten Boyolali Jawa Tengah, 57376;10/04/2021 15.46;5;REG;09/04/2021 06.32
8190;INV-100008190;1532;54000;6306850;5823500;135842;Jalan L No. 34, Kel Lidah Kulon, Kec Lakarsantri, Kab Kota Surabaya Jawa Timur, 60213;11/04/2021 11.48;2;REG;10/04/2021 17.44
8192;INV-100008192;1650;42000;3960000;3600000;151280;Jalan L No. 126, Kel Begawat, Kec Bumijawa, Kab Kabupaten Tegal Jawa Tengah, 52466;11/04/2021 12.40;1;REG;10/04/2021 01.47
8194;INV-100008194;233;21000;1178650;1189000;92467;Jalan D No. 115, Kel Mayak, Kec Cibeber, Kab Kabupaten Cianjur Jawa Barat, 43262;11/04/2021 15.47;3;REG;10/04/2021 07.13
8196;INV-100008196;3920;84000;2783000;2530000;77093;Jalan V No. 67, Kel Tanjungjaya, Kec Tanjungjaya, Kab Kabupaten Tasikmalaya Jawa Barat, 46184;11/04/2021 12.59;6;REG;10/04/2021 16.37
8198;INV-100008198;1100;54000;3960000;3600000;178940;Jalan B No. 101, Kel Batuputih, Kec Kangayan, Kab Kabupaten Sumenep Jawa Timur, 69491;11/04/2021 11.32;4;REG;10/04/2021 14.55
8200;INV-100008200;103;21000;693550;630500;183902;Jalan U No. 89, Kel Cangkuang, Kec Cangkuang, Kab Kabupaten Bandung Jawa Barat, 40238;11/04/2021 14.34;3;REG;10/04/2021 13.46
8202;INV-100008202;1572;54000;4089800;3718000;250854;Jalan V No. 106, Kel Manukan, Kec Gayam, Kab Kabupaten Bojonegoro Jawa Timur, 62152;11/04/2021 13.17;4;REG;10/04/2021 13.13
8204;INV-100008204;1645;54000;4422000;4020000;40185;Jalan T No. 28, Kel Jetak, Kec Bojonegoro, Kab Kabupaten Bojonegoro Jawa Timur, 62114;13/04/2021 11.51;4;REG;12/04/2021 06.06
8206;INV-100008206;6462;147000;1479500;1385000;24629;Jalan S No. 36, Kel Banjarpanepen, Kec Sumpiuh, Kab Kabupaten Banyumas Jawa Tengah, 53195;13/04/2021 14.19;4;REG;12/04/2021 21.36
8208;INV-100008208;102;21000;418275;422500;237704;Jalan H No. 128, Kel Cirawamekar, Kec Cipatat, Kab Kabupaten Bandung Barat Jawa Barat, 40554;13/04/2021 12.34;4;REG;12/04/2021 04.18
8210;INV-100008210;3920;108000;2626250;2465000;62557;Jalan F No. 52, Kel Morang, Kec Kare, Kab Kabupaten Madiun Jawa Timur, 63182;13/04/2021 14.43;5;REG;12/04/2021 04.24
8212;INV-100008212;2827;81000;2233000;2030000;163588;Jalan A No. 71, Kel Mirigambar, Kec Sumbergempol, Kab Kabupaten Tulungagung Jawa Timur, 66291;13/04/2021 11.35;4;REG;12/04/2021 08.26
8214;INV-100008214;5250;162000;4900500;4455000;214214;Jalan G No. 67, Kel Tanjungsari, Kec Jogorogo, Kab Kabupaten Ngawi Jawa Timur, 63262;13/04/2021 11.59;1;REG;12/04/2021 01.32
8216;INV-100008216;182;27000;445500;405000;232355;Jalan L No. 70, Kel Banaran Kulon, Kec Bagor, Kab Kabupaten Nganjuk Jawa Timur, 64461;14/04/2021 09.24;3;REG;13/04/2021 12.30
8218;INV-100008218;5802;162000;4992350;4538500;37058;Jalan Z No. 48, Kel Kaliglagah, Kec Sumber Baru, Kab Kabupaten Jember Jawa Timur, 68156;14/04/2021 16.40;6;REG;13/04/2021 14.44
8220;INV-100008220;5030;126000;4867500;4425000;256854;Jalan K No. 117, Kel Kaliangkrik, Kec Kaliangkrik, Kab Kabupaten Magelang Jawa Tengah, 56153;14/04/2021 16.01;5;REG;13/04/2021 03.08
8222;INV-100008222;290;15000;1716000;1560000;150744;Jalan V No. 112, Kel Siketug, Kec Ciomas, Kab Kabupaten Serang Banten, 42164;14/04/2021 13.52;4;REG;13/04/2021 12.13
8224;INV-100008224;670;21000;4064500;4070000;246526;Jalan D No. 60, Kel Tirtoadi, Kec Mlati, Kab Kabupaten Sleman DI Yogyakarta, 55287;14/04/2021 11.02;2;REG;13/04/2021 20.20
8226;INV-100008226;2510;45000;649000;590000;250357;Jalan T No. 56, Kel Curug Kulon, Kec Curug, Kab Kabupaten Tangerang Banten, 15810;15/04/2021 14.59;1;REG;14/04/2021 17.22
8228;INV-100008228;532;21000;423500;385000;25768;Jalan V No. 66, Kel Tegaldowo, Kec Tirto, Kab Kabupaten Pekalongan Jawa Tengah, 51151;15/04/2021 13.27;2;REG;14/04/2021 15.30
8230;INV-100008230;685;27000;3910500;3950000;237532;Jalan A No. 127, Kel Ngadirejo, Kec Kepanjen Kidul, Kab Kota Blitar Jawa Timur, 66114;15/04/2021 14.26;1;REG;14/04/2021 01.10
8232;INV-100008232;3250;84000;2365000;2150000;180610;Jalan C No. 146, Kel Manggungan, Kec Trisi/Terisi, Kab Kabupaten Indramayu Jawa Barat, 45262;15/04/2021 09.53;4;REG;14/04/2021 11.16
8234;INV-100008234;1200;54000;3355000;3050000;187776;Jalan F No. 110, Kel Sambirejo, Kec Rejoso, Kab Kabupaten Pasuruan Jawa Timur, 67181;15/04/2021 15.11;5;REG;14/04/2021 22.13
8236;INV-100008236;3750;84000;3602500;3350000;130832;Jalan I No. 120, Kel Ranterejo, Kec Klirong, Kab Kabupaten Kebumen Jawa Tengah, 54381;15/04/2021 11.22;2;REG;14/04/2021 04.16
8238;INV-100008238;837;27000;1523500;1530000;18972;Jalan T No. 53, Kel Morang, Kec Kare, Kab Kabupaten Madiun Jawa Timur, 63182;15/04/2021 12.31;5;REG;14/04/2021 05.28
8240;INV-100008240;1300;42000;2172500;1975000;15491;Jalan B No. 25, Kel Kragilan, Kec Gebang, Kab Kabupaten Purworejo Jawa Tengah, 54191;15/04/2021 13.49;2;REG;14/04/2021 16.29
8242;INV-100008242;1187;54000;2101000;1910000;127920;Jalan O No. 94, Kel Dukuh Setro, Kec Tambaksari, Kab Kota Surabaya Jawa Timur, 60138;16/04/2021 10.55;4;REG;15/04/2021 00.31
8244;INV-100008244;1207;54000;2576750;2505000;41777;Jalan L No. 84, Kel Larangan Sorjan, Kec Klampis, Kab Kabupaten Bangkalan Jawa Timur, 69153;16/04/2021 12.25;4;REG;15/04/2021 07.02
8246;INV-100008246;5477;90000;3718000;3380000;21775;Jalan D No. 90, Kel Cirarab, Kec Legok, Kab Kabupaten Tangerang Banten, 15820;16/04/2021 14.26;4;REG;15/04/2021 13.59
8248;INV-100008248;630;27000;1159400;1054000;1057;Jalan M No. 61, Kel Jambu, Kec Lenteng, Kab Kabupaten Sumenep Jawa Timur, 69461;16/04/2021 14.54;6;REG;15/04/2021 11.38
8250;INV-100008250;620;21000;3314575;3022500;117173;Jalan O No. 90, Kel Kalikalong, Kec Tayu, Kab Kabupaten Pati Jawa Tengah, 59155;17/04/2021 14.46;5;REG;16/04/2021 19.18
8252;INV-100008252;1573;54000;3205400;2914000;254812;Jalan D No. 82, Kel Telempong, Kec Banyuglugur, Kab Kabupaten Situbondo Jawa Timur, 68359;17/04/2021 10.41;2;REG;16/04/2021 16.26
